0.63290
0.89820
0.92530
0.93920
0.95500
0.96320
0.96830
0.97180
0.97450
0.97670
0.97840
0.97950
0.98110
0.98130
0.98240
0.98210
0.98270
0.98420
0.98440
0.98450
0.98530
0.98530
0.98610
0.98630
0.98670
0.98740
0.98710
0.98750
0.98790
0.98730
