0.69110
0.91020
0.93010
0.94850
0.95560
0.96240
0.96610
0.97100
0.97180
0.97500
0.97750
0.97800
0.97940
0.98020
0.98120
0.98170
0.98300
0.98220
0.98360
0.98410
0.98480
0.98520
0.98530
0.98610
0.98560
0.98610
0.98620
0.98700
0.98730
0.98710
