0.69090
0.86340
0.92440
0.93760
0.95790
0.96150
0.96800
0.97300
0.97520
0.97740
0.97900
0.97860
0.97980
0.97970
0.98160
0.98130
0.98180
0.98210
0.98360
0.98490
0.98500
0.98530
0.98530
0.98550
0.98550
0.98630
0.98600
0.98680
0.98670
0.98720
