0.57300
0.63510
0.43070
0.61680
0.72880
0.79350
0.85960
0.85040
0.91520
0.87990
0.94180
0.91580
0.94690
0.94300
0.95800
0.96130
0.96640
0.97700
0.97840
0.98250
0.98260
0.98440
0.98510
0.98560
0.98540
0.98600
0.98630
0.98670
0.98760
0.98790
