0.58270
0.50160
0.58320
0.64130
0.77930
0.73610
0.82600
0.78590
0.89240
0.87110
0.94010
0.91680
0.95480
0.94390
0.96680
0.96460
0.97500
0.97430
0.97960
0.98220
0.98090
0.98350
0.98190
0.98490
0.98370
0.98600
0.98480
0.98650
0.98600
0.98710
