0.40570
0.51650
0.50380
0.73590
0.75460
0.77300
0.72950
0.71940
0.79330
0.83610
0.85240
0.84630
0.88560
0.89800
0.92970
0.91190
0.93690
0.92380
0.92980
0.89870
0.91180
0.91850
0.95170
0.95400
0.95110
0.93860
0.94820
0.95910
0.96340
0.96560
